"Code du groupement d'utilisation";"Libellé du groupement d'utilisation";"Continent";"Code du pays";"Libellé du pays";"Libellé du flux";"Valeur DHS Janvier 2017";"Valeur DHS Février 2017";"Valeur DHS Mars 2017";"Valeur DHS Avril 2017";"Valeur DHS Mai 2017";"Valeur DHS Juin 2017";"Valeur DHS Juillet 2017";"Valeur DHS Aout 2017";"Valeur DHS Septembre 2017";"Valeur DHS Octobre 2017";"Valeur DHS Novembre 2017";"Valeur DHS Décembre 2017";"Valeur DHS Janvier 2018";"Valeur DHS Février 2018";"Valeur DHS Mars 2018";"Valeur DHS Avril 2018";"Valeur DHS Mai 2018";"Valeur DHS Juin 2018";"Valeur DHS Juillet 2018";"Valeur DHS Aout 2018";"Valeur DHS Septembre 2018";"Valeur DHS Octobre 2018";"Valeur DHS Novembre 2018";"Valeur DHS Décembre 2018";"Valeur DHS Janvier 2019";"Valeur DHS Février 2019";"Valeur DHS Mars 2019";"Valeur DHS Avril 2019";"Valeur DHS Mai 2019";"Valeur DHS Juin 2019";"Valeur DHS Juillet 2019";"Valeur DHS Aout 2019";"Valeur DHS Septembre 2019";"Valeur DHS Octobre 2019";"Valeur DHS Novembre 2019";"Valeur DHS Décembre 2019";"Valeur DHS Janvier 2020";"Valeur DHS Février 2020";"Valeur DHS Mars 2020";"Valeur DHS Avril 2020";"Valeur DHS Mai 2020";"Valeur DHS Juin 2020";"Valeur DHS Juillet 2020";"Valeur DHS Aout 2020";"Valeur DHS Septembre 2020";"Valeur DHS Octobre 2020";"Valeur DHS Novembre 2020";"Valeur DHS Décembre 2020";"Valeur DHS Janvier 2021";"Valeur DHS Février 2021";"Valeur DHS Mars 2021";"Valeur DHS Avril 2021";"Valeur DHS Mai 2021";"Valeur DHS Juin 2021";"Valeur DHS Juillet 2021";"Valeur DHS Aout 2021";"Valeur DHS Septembre 2021";"Valeur DHS Octobre 2021";"Valeur DHS Novembre 2021";"Valeur DHS Décembre 2021";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"NG";"NIGERIA";"Exportations FAB";"142746,5";"272327";"14973";"206580";"376066";"209071";"109762";"30174";"1670";"316351";"84182";"418229";"256667,9";"249400,11";"83098";"253587";"0";"327462";"250322";"128400";"684095,98";"573467";"546742";"205016";"126649,9";"4613944";"1240922";"720649,69";"11276";"112074";"1120900,98";"1266410,43";"624280";"56567";"2980597,09";"626291";"271187";"357998";"505145";"84838";"150693";"0";"207550";"182334";"6125691";"277128";"452755";"584031";"101137,8";"835839,96";"1203632,61";"1914666,9";"807645,635";"1326074,28";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"RW";"RWANDA";"Exportations FAB";"0";"0";"494";"5442";"922279";"0";"169831";"2689412,69";"0";"2283890,54";"171511";"145709";"0";"113983";"0";"0";"0";"1668";"260";"38334";"0";"0";"0";"0";"436";"1246";"32540";"516";"666";"2898360";"51713";"314";"849666";"277";"2113955";"677071";"353";"2650";"884";"270";"473";"2001329";"2286";"980";"467";"2625780";"3452";"342";"455";"2341932";"1906544";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"SN";"SENEGAL";"Exportations FAB";"23899081,427";"41026328,483";"36234770,975";"28126999,205";"46591576,259";"48428046,911";"44466715,681";"44613521,351";"32486571,697";"46381349,656";"38211392,293";"50377806,903";"43511716,387";"36828367,52";"48739070,536";"40888898,395";"26262924,776";"35209958,572";"44151462,74";"40715579,356";"24496288,817";"36995413,38";"38734406,736";"48832693,46";"46962336,042";"51412636,823";"38806936,93";"45082213,595";"42624867,69";"40470137,812";"52955364,708";"25996767,74";"32513583,739";"32735443,28";"43815444,872";"48907207,943";"29510451,564";"30165394,308";"40207321,97";"45592218,041";"29853774,209";"61684178,86";"45105197,21";"27732956,479";"67073209,626";"32355316,882";"50655831,62";"67167386,548";"33754620,555";"46809176,399";"61240051,864";"62054772,02";"44981084,199";"53661796,942";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"SN";"SENEGAL";"Importations CAF";"115050,48";"161841";"34610";"37294";"0";"435719";"68060";"30";"14215";"97098";"10404";"348";"0";"797483";"46900";"164929";"303577";"70594";"7922";"300901";"742193";"162307,23";"1126448";"119234";"178841";"0";"5000";"18721";"452990";"0";"226501";"255163";"141347";"206801";"6190";"32740";"212022";"133071";"314744";"0";"50569";"281539";"172256";"295410";"442964";"17502,06";"96746";"66532";"0";"368052";"229623";"452243";"101566";"581930";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"SO";"SOMALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"364035";"0";"0";"0";"0";"400";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4965";"0";"0";"0";"538458";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"TZ";"REPUBLIQUE-UNIE DE TANZANIE";"Exportations FAB";"0";"0";"27957";"1600";"0";"0";"107036";"111";"70000";"42513";"0";"0";"0";"0";"0";"240211";"9183";"53129";"28355";"120810";"12599";"27355";"515075";"8880";"1452867";"2176784";"402655";"3751467";"923";"221074,83";"550975";"70752";"0";"1687696,07";"0";"369114";"12";"103909";"494";"0";"0";"34";"10";"33";"389245";"1771";"0";"0";"0";"13802";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"BS";"BAHAMAS";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1657";"184";"0";"567";"3820";"381";"0";"0";"0";"0";"26787";"0";"0";"0";"0";"0";"0";"0";"1128";"0";"0";"1126";"0";"0";"0";"2555";"0";"0";"14329";"0";"1143";"0";"0";"0";"0";"0";"0";"0";"2379";"1974";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"CA";"CANADA";"Exportations FAB";"3057749,592";"3951920,303";"2267768";"2665772,859";"3433869,829";"1675380,936";"2396803,236";"3316782,715";"3685616,501";"1124844,559";"1758522,217";"5664227,255";"2037030,852";"3224867,927";"2209359,165";"1905731,535";"1774300,437";"3568294,072";"4663631,254";"3899848,607";"666697";"2070734,246";"2990683,16";"7645184,913";"1847675,443";"2546578,744";"1448402,71";"2842243,327";"1951024,907";"2912112,163";"2328437,857";"3899188,639";"1101065,159";"3344037,73";"3174354,612";"3769712,484";"4059286,943";"3219335,392";"3391600,268";"639934";"486960";"1548974,205";"3235931,385";"2742725,241";"4779306,023";"2379487,459";"2559146,34";"2496044,496";"3431323,859";"1858230,669";"3409703,553";"3107255,886";"1948562,745";"4616267,463";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"CA";"CANADA";"Importations CAF";"2638450";"4470363";"3049341";"2522384";"6047701";"4434753,201";"3750394";"2898535";"7182621";"2717329";"9111222";"6523624";"3841059,88";"3825734,884";"7307459";"6964014";"8268372";"6090267";"4094228";"3587235";"7548848";"6402906";"5576371";"8016478";"5915885";"3213750";"9331603";"11590356,5";"4420354";"6814226";"9636438";"5522999";"3009539";"3034684,02";"3245798,11";"8314776,407";"7419909,275";"8308845";"5568707,293";"1688619,619";"951341,405";"6866561";"6477880";"3928176";"3875421,007";"4302809,205";"5314608,346";"6794265";"3336112,096";"6566697,945";"8242191,83";"14700154,574";"34985681,212";"7254249,785";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"SX";"SAINT-MARTIN (PARTIE NEERLANDAISE)";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"VC";"SAINT-VINCENT-ET-LES GRENADINES";"Importations CAF";"0";"0";"0";"0";"90";"268";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"AE";"EMIRATS ARABES UNIS";"Exportations FAB";"56260659,016";"223238620,984";"9808792,288";"20460933,539";"22263134,15";"20507651,787";"12491479,178";"8081447,419";"9410417,692";"10384181,416";"22448391,256";"14932892,112";"17710377,906";"11271102,198";"11816507,806";"12378019,372";"18009666,897";"18373561,682";"16392164,993";"6120370,76";"14333980,33";"13877979,439";"16090768,702";"14645386,575";"8151327,229";"3952551,996";"12417691,074";"8925458,734";"14111902,602";"7668674,784";"14891260,828";"12210306,669";"6442690,023";"8769200,508";"16875087,663";"23642007,942";"14599814,073";"9892031,917";"7300618,881";"5436357,51";"3284142,93";"7493861,97";"6419577,196";"6588091,215";"10451250,826";"13417809,634";"13595926,248";"11406465,508";"13095738,621";"7528227,721";"10903276,039";"28927941,445";"23912183,239";"30195572,327";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"JO";"JORDANIE";"Exportations FAB";"508346,05";"509919";"1828670,94";"1214008,84";"519693";"771330,8";"7208475,749";"79262";"1849404,545";"3480461,459";"139207";"316379,1";"3043039,22";"3482796,036";"782779,059";"494983,007";"3079886,036";"230466";"4014729";"243424";"8543737,518";"611980,641";"539895,97";"119486";"0";"3431022,751";"228696";"5269802,811";"2646945,34";"438153";"238234";"2004373,703";"144974,186";"338074,665";"4076974,669";"2814563,71";"2408513,619";"647626,851";"261146";"2982308,194";"167070";"589460";"990190";"1276360";"1536013,942";"1871902,914";"1436591";"1120623,59";"3882920,624";"0";"1857218";"201954";"125";"1194611";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"JO";"JORDANIE";"Importations CAF";"5792854";"2015714";"504655,33";"3714437";"3284381";"1971855";"576578";"2082012";"1112496";"1270186";"1200997";"407581";"4620326";"1215589";"528221";"4000935";"5708508";"1168791";"4699362";"4083432";"3627154,591";"3105888";"3816554";"4988878";"6735500";"3493387";"8239411";"5768891";"10239812";"8876790";"5772746";"5004067";"6965962";"11343599";"6292158";"3929562";"8940873";"9485982";"6026384";"17954415";"3050624";"2789487";"1090383";"12491522";"8264496";"9776597";"2696786";"10878033";"12049797";"13716883";"6309018";"11771230";"1120850";"15398147";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"LA";"REPUBLIQUE DEMOCRATIQUE POPULAIRE LAO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"LK";"SRI LANKA";"Exportations FAB";"0";"4996";"7600";"1721";"1600";"32802,43";"0";"0";"0";"0";"0";"2849";"0";"2460";"31231";"18980";"0";"0";"0";"0";"0";"25502";"149896";"4797";"86919";"0";"0";"18010";"3030";"0";"0";"0";"0";"0";"0";"1244";"31020";"40877";"181174";"0";"42533";"0";"0";"172489";"470";"210";"748182";"295864";"0";"256101";"56620";"9871";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"LK";"SRI LANKA";"Importations CAF";"3074607,83";"3070841,5";"3346011";"2509778,18";"2642341,67";"3843341,866";"1967632,01";"2603460,24";"2024918";"2388761";"2346499";"1718888";"2136354";"3658142";"1938465";"1774698";"1443396";"1680550";"2617267";"1947529";"3046116";"2438552";"2485619";"1702230";"2895344";"3268155";"2146980";"1507203,29";"2339796";"1905440";"2411501";"2847918,26";"3069590,37";"2999380,45";"2920656";"2802199";"3239813";"2208829";"1975316";"610776";"2087500";"1061877";"2135234,15";"1787921";"2054276";"1755051";"1707596,72";"2058252";"1683792";"2236537";"3082346";"1883699";"2249588";"1598966";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"MM";"MYANMAR";"Importations CAF";"422275";"983263";"278114";"229503";"635470";"66959";"285626";"403409";"1185769";"966551";"992365";"391404";"1120797";"1515241";"852646";"808484";"173766";"465230";"523830";"1338878";"2177080";"2609564";"1672819";"2119359";"1710485";"1543391";"788113";"2124366";"786818";"982186";"3911316";"1339415";"3147246,79";"4447710";"3570805";"4222978";"3587921";"2169499";"2189797";"995293";"111800";"2673642";"3579365";"3073492";"3917493";"3081806";"2932716";"2022009";"3066728";"1632284";"3521235";"2310068";"772718";"2277665";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"PK";"PAKISTAN";"Exportations FAB";"148610";"585517";"5922";"0";"99186";"635672";"11936";"0";"233823";"12870";"271718";"12713";"0";"7889";"0";"220301";"0";"82533";"0";"195504";"4233";"286768";"103362,941";"1023871";"11582";"230323";"0";"0";"0";"0";"5460";"5000";"101094,739";"172078,8";"0";"146159,251";"0";"1000";"0";"0";"0";"0";"5538";"0";"0";"131591";"95063,765";"0";"153942,643";"6536";"258317";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"QA";"QATAR";"Exportations FAB";"763936,199";"1310354,3";"1830883,67";"1299945,07";"910753,51";"8267864,696";"1743303,164";"389376";"969048";"510711";"536685";"1796368,43";"7710664,98";"7009372";"4239494";"5707763";"6013553";"2497591";"377398";"1935339,84";"9525328,413";"1420299";"3841641,479";"2506220,5";"3986629,493";"1962048";"8291464,272";"4388938,682";"4994530,849";"398539";"5579454,957";"1278480,716";"632341,829";"559611";"5263300,458";"3508763,705";"10308808,36";"986666,789";"738486";"63186";"88709";"3412852";"762969";"4774526,191";"1660226,862";"651351,5";"3598461,25";"2011722,97";"4662287,05";"5158949,585";"1761078";"1295860,4";"1193371,4";"927224,976";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"QA";"QATAR";"Importations CAF";"9809";"808";"67580";"11764";"6051";"967";"0";"1363";"41759";"0";"110007";"2609";"5549";"188148";"46131";"138766";"329491";"14547";"682096,41";"161256";"203177";"102633";"159197";"83423,9";"54997";"63013";"232722";"80056";"74874";"62525";"494034";"80220";"112129";"71418";"53829,6";"104411,55";"79971,09";"153947,296";"31215";"33184";"234790";"22051";"23166";"24787";"98150";"191381";"35393";"22237";"11036";"27811";"124217";"24433";"35448";"11284";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"UZ";"OUZBEKISTAN";"Importations CAF";"0";"220946";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14699";"49998";"928745";"1483";"911352";"68457";"1424";"0";"14757";"0";"2319500";"1391649";"3451";"116411";"180571";"220138";"187580";"1709101";"1416030";"407162";"151294,65";"225183";"546108";"302408";"0";"393804";"152580";"42133";"121266";"73441";"0";"11064";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"YE";"YEMEN";"Exportations FAB";"0";"295648";"2113000";"2021916";"1641674";"0";"3826178";"0";"0";"0";"4692242";"0";"0";"0";"892224";"0";"2963030";"2154323";"2039762";"0";"0";"0";"4065987";"0";"0";"698168";"1870095,251";"0";"1992449";"0";"4141003";"0";"0";"2727480,455";"0";"3279419";"0";"0";"3423421";"0";"0";"289455";"3492925";"0";"0";"2922042";"0";"4795637";"0";"4131289";"2118383";"0";"6855812";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"BE";"BELGIQUE";"Exportations FAB";"23166874,852";"105153924,302";"161016295,361";"118278822,239";"127042014,136";"68378447,068";"45268098,152";"81247824,541";"116509973,91";"152637236,557";"139994920,782";"121187264,412";"155916034,452";"169832189,177";"187490401,577";"142423102,477";"76857810,63";"86273045,218";"81433949,693";"86188771,37";"110780633,027";"121462028,311";"217149731,826";"76799904,099";"139444761,264";"161395159,855";"164074967,256";"100725422,719";"99538163,128";"166823028,549";"49849099,765";"93023862,377";"159163024,933";"248472900,102";"142963146,511";"113185724,113";"99389564,608";"187710265,124";"26130160,285";"55388824,43";"76739006,178";"156832918,567";"100265342,439";"134098123,248";"124259519,662";"55990778,332";"115389606,098";"57046469,835";"104538489,563";"117595129,403";"62825586,417";"55615438,215";"82931967,04";"121398915,603";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"BY";"BELARUS";"Exportations FAB";"0";"0";"0";"0";"5591787,71";"92252,781";"8907719,116";"0";"404510";"8452407,959";"5486989,485";"54410";"0";"0";"0";"0";"6240849,587";"98287,787";"0";"0";"0";"0";"4292757,176";"0";"0";"1110708,07";"0";"4295910,31";"0";"4942060,45";"9416642,631";"10448135,3";"536803,818";"373128,553";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"GR";"GRECE";"Importations CAF";"7158227,476";"10219325,952";"14771380,403";"13754680,189";"12034120,11";"11900656,265";"19004017,601";"22040331,034";"14822626,154";"12390609,625";"13081205,95";"18355100,213";"12543246,558";"12971865,078";"15157666,903";"10610211,734";"19379148,823";"21904319,383";"18338225,956";"11085534,049";"11012866,324";"10247538,372";"16164933,133";"14285150,588";"12176471,489";"10591470,348";"15121751,186";"14779444,38";"12218900,345";"12596876,785";"25564507,216";"18068405,46";"8129145,958";"15097320,829";"16802940,755";"18271411,2";"22770111,124";"12193127,168";"25837666,552";"16497069,172";"11030819,007";"11107817,64";"17300604,333";"18417631";"17280182,887";"10159148,57";"13356556,411";"25133732,61";"12449073,232";"11973349";"19483351,27";"18102000,249";"25555932,947";"31133645,91";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"RS";"SERBIE";"Importations CAF";"443457";"170181";"131820";"122807";"559444";"4340";"78760";"825898";"390588";"293700";"72998";"20862";"169607";"150257,96";"118399";"189070";"668694";"376842,32";"166612,57";"131337";"842073";"443006";"439491";"86805";"386344";"296860";"1646902";"1493211";"918466";"137706";"199509";"224987";"311705";"394300";"2819778";"470703";"427638,761";"549847,632";"130442";"328975";"770987";"240192";"444924,179";"411353,398";"975336,731";"527520,51";"390351,037";"406588,722";"297485,859";"640539,975";"1081403,22";"693675,537";"226333,515";"4125108,664";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"VA";"SAINT-SIEGE (ETAT DE LA CITE DU VATICAN)";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8954";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"BJ";"BENIN";"Importations CAF";"0";"0";"53973";"0";"0";"0";"0";"0";"0";"0";"0";"60000";"28150";"0";"466";"0";"1479";"0";"0";"0";"500";"85174";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7000";"0";"0";"0";"0";"0";"0";"2649";"0";"0";"0";"0";"0";"0";"1521";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"ER";"ERYTHREE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79678";"0";"1827";"133";"530";"0";"0";"0";"0";"0";"0";"0";"6038";"12042";"4887";"119";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"GQ";"GUINEE EQUATORIALE";"Importations CAF";"0";"0";"0";"0";"13940";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"KE";"KENYA";"Importations CAF";"0";"16765";"0";"0";"18000";"0";"5631";"1267";"24151";"107";"0";"0";"0";"0";"55";"0";"0";"0";"28835";"5719";"0";"43065";"0";"0";"0";"0";"0";"0";"107400";"0";"7881";"234788";"0";"0";"6859";"0";"0";"3208";"13300";"0";"0";"1587";"0";"0";"0";"0";"29512";"2220";"1471";"65179";"4612";"184958";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"KM";"COMORES";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"191419";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25642";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"MG";"MADAGASCAR";"Importations CAF";"725621";"652679";"591485";"1202569,7";"821225";"552344";"845977";"520579";"513977";"1462222";"570881";"765954";"456741";"569098";"796194";"1093631";"595036";"1151153";"735828";"909036";"1364595";"712184";"288696";"242132";"437329";"395710";"184287";"436570";"134923";"109224";"679224,163";"439652,67";"193433";"235302";"212864";"319367";"111756";"193534";"143902";"12803";"148294";"69399";"481044";"261763";"66198";"283490";"321098";"172181";"140771";"186978";"354921";"224966";"90658";"173806";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"MR";"MAURITANIE";"Exportations FAB";"32560220,81";"23818473,593";"30395046,046";"29834910,913";"27497815,563";"27791192,446";"29489299,071";"25365552,416";"19680108,18";"18409902,967";"26525529,758";"27162242,369";"29910625,254";"32832965,681";"36203481,139";"30728469,503";"34850802,597";"26821545,536";"17994949,05";"22033649,096";"13758279,211";"27668675,176";"25632162,193";"30386609,899";"22898853,437";"29314683,212";"30351845,973";"28992866,011";"26573954,148";"19750212,834";"23542263,645";"23612713,234";"25180199,336";"31476883,49";"30947340,175";"37176361,139";"19898293,711";"29384494,23";"21208588,426";"12873493,217";"13607166,335";"23443815,647";"27369710,825";"18653258,545";"27292853,26";"21897806,401";"26705049,581";"36502769,522";"18587617,04";"35658198,091";"42853233,459";"33946057,492";"24679307,72";"25332925,66";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"CU";"CUBA";"Importations CAF";"0";"0";"2145966";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7640";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1866510";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1041585";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"CW";"CURACAO";"Exportations FAB";"0";"0";"1591";"0";"0";"0";"1427";"8000";"0";"562";"1322";"0";"1100";"0";"0";"0";"0";"8377";"1134";"574";"0";"0";"0";"2284";"0";"0";"0";"0";"0";"0";"0";"0";"2907";"0";"18623";"0";"0";"0";"0";"0";"1848";"0";"0";"0";"6972";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"DO";"REPUBLIQUE DOMINICAINE";"Importations CAF";"29";"6070";"2870";"203137";"0";"0";"60183";"71032";"5265";"2356";"273590";"10399";"0";"420601";"2684";"29512";"0";"4056";"786060";"29426";"352162";"62875";"0";"0";"0";"0";"3198";"101522";"4249";"0";"0";"1380";"19330";"9306";"1944";"65271";"656";"730";"1095";"38800";"0";"16227";"0";"123314";"0";"500";"0";"5000";"30244";"0";"60580";"18065";"8661";"95506";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"AZ";"AZERBAIDJAN";"Exportations FAB";"215981";"35200";"0";"41000";"473709,83";"0";"0";"0";"942773,262";"0";"1421009,838";"31181";"0";"0";"965891,765";"0";"480413,232";"466511,431";"0";"0";"0";"1828780,489";"15000";"1442877,322";"15000";"1000";"0";"457061,735";"455657,022";"1249481,896";"556799,858";"0";"1839618,86";"451378,326";"0";"1319373,205";"885829,834";"0";"0";"0";"573536,844";"389764,725";"0";"0";"514778,251";"448669,416";"480187,41";"1433061,862";"1241546,678";"0";"93014,174";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"HK";"HONG KONG";"Exportations FAB";"2161338,327";"956260,646";"816961,253";"4186554";"2312019";"1199666,925";"1260617,605";"1327584,564";"639242";"1559565,2";"7436528,25";"6070798,743";"2107051,86";"5658955";"3345848";"2048057";"3945957,238";"1342567";"1997427,588";"1027977,998";"464648,791";"2260621";"1332307,036";"1736964,039";"1368832,127";"1138962,471";"954254,899";"1677471,858";"661838,948";"417404";"1490169,398";"1220785";"238648";"1362229,705";"841811,162";"1438663";"574951";"3794470";"158943,157";"172184";"42713";"75823";"470677,55";"939186";"1014629,5";"243290";"153755";"94202";"1323384";"255649";"766171,01";"399825";"949339";"847914,001";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"KH";"CAMBODGE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"425";"62213";"0";"19539";"0";"0";"0";"0";"0";"0";"50000";"0";"0";"0";"0";"0";"0";"0";"650383";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145798";"8582";"415";"0";"0";"0";"0";"0";"0";"0";"0";
